mat1,mat2
99346,91
99346.3333333333,90
99346.6666666667,90
99347,90
99347.3333333333,90
99347.6666666667,90
99348,90
99348.3333333333,90
99348.6666666667,90
99349,90
99349.3333333333,90
99349.6666666667,90
99350,90
99350.3333333333,90
99350.6666666667,90
99351,89
99351.3333333333,89
99351.6666666667,89
99352,89
99352.3333333333,89
99352.6666666667,89
99353,89
99353.3333333333,89
99353.6666666667,89
99354,89
99354.3333333333,89
99354.6666666667,89
99355,89
99355.3333333333,89
99355.6666666667,89
99356,89
99356.3333333333,89
99356.6666666667,89
99357,89
99357.3333333333,89
99357.6666666667,89
99358,89
99358.3333333333,88
99358.6666666667,88
99359,88
99359.3333333333,88
99359.6666666667,88
99360,88
99360.3333333333,88
99360.6666666667,88
99361,88
99361.3333333333,88
99361.6666666667,88
99362,88
99362.3333333333,88
99362.6666666667,88
99363,89
99363.3333333333,89
99363.6666666667,89
99364,89
99364.3333333333,89
99364.6666666667,89
99365,89
99365.3333333333,89
99365.6666666667,90
99366,90
99366.3333333333,90
99366.6666666667,91
99367,91
99367.3333333333,91
99367.6666666667,91
99368,91
99368.3333333333,91
99368.6666666667,91
99369,91
99369.3333333333,92
99369.6666666667,92
99370,92
99370.3333333333,92
99370.6666666667,92
99371,92
99371.3333333333,92
99371.6666666667,93
99372,93
99372.3333333333,93
99372.6666666667,93
99373,93
99373.3333333333,93
99373.6666666667,93
99374,93
99374.3333333333,93
99374.6666666667,93
99375,93
99375.3333333333,93
99375.6666666667,93
99376,93
99376.3333333333,94
99376.6666666667,94
99377,94
99377.3333333333,94
99377.6666666667,94
99378,94
99378.3333333333,94
99378.6666666667,94
99379,94
99379.3333333333,94
99379.6666666667,94
99380,94
99380.3333333333,94
99380.6666666667,94
99381,94
99381.3333333333,94
99381.6666666667,94
99382,94
99382.3333333333,93
99382.6666666667,93
99383,93
99383.3333333333,93
99383.6666666667,93
99384,93
99384.3333333333,93
99384.6666666667,93
99385,93
99385.3333333333,93
99385.6666666667,93
99386,93
99386.3333333333,93
99386.6666666667,93
99387,93
99387.3333333333,93
99387.6666666667,93
99388,93
99388.3333333333,93
99388.6666666667,93
99389,93
99389.3333333333,93
99389.6666666667,92
99390,92
99390.3333333333,92
99390.6666666667,92
99391,92
99391.3333333333,92
99391.6666666667,92
99392,91
99392.3333333333,91
99392.6666666667,91
99393,91
99393.3333333333,91
99393.6666666667,91
99394,91
99394.3333333333,91
99394.6666666667,91
99395,91
99395.3333333333,91
99395.6666666667,90
99396,90
99396.3333333333,90
99396.6666666667,90
99397,90
99397.3333333333,90
99397.6666666667,90
99398,90
99398.3333333333,90
99398.6666666667,90
99399,90
99399.3333333333,89
99399.6666666667,89
99400,89
99400.3333333333,89
99400.6666666667,89
99401,89
99401.3333333333,89
99401.6666666667,89
99402,89
99402.3333333333,89
99402.6666666667,89
99403,89
99403.3333333333,89
99403.6666666667,89
99404,89
99404.3333333333,89
99404.6666666667,89
99405,89
99405.3333333333,89
99405.6666666667,89
99406,89
99406.3333333333,89
99406.6666666667,89
99407,89
99407.3333333333,89
99407.6666666667,89
99408,89
99408.3333333333,89
99408.6666666667,89
99409,89
99409.3333333333,89
99409.6666666667,89
99410,90
99410.3333333333,90
99410.6666666667,90
99411,90
99411.3333333333,90
99411.6666666667,90
99412,90
99412.3333333333,90
99412.6666666667,90
99413,90
99413.3333333333,90
99413.6666666667,90
99414,90
99414.3333333333,90
99414.6666666667,90
99415,90
99415.3333333333,90
99415.6666666667,90
99416,90
99416.3333333333,90
99416.6666666667,90
99417,90
99417.3333333333,91
99417.6666666667,91
99418,91
99418.3333333333,91
99418.6666666667,91
99419,91
99419.3333333333,91
99419.6666666667,91
99420,91
99420.3333333333,91
99420.6666666667,91
99421,92
99421.3333333333,92
99421.6666666667,92
99422,92
99422.3333333333,92
99422.6666666667,92
99423,92
99423.3333333333,92
99423.6666666667,92
99424,92
99424.3333333333,92
99424.6666666667,92
99425,92
99425.3333333333,92
99425.6666666667,92
99426,92
99426.3333333333,92
99426.6666666667,92
99427,91
99427.3333333333,91
99427.6666666667,91
99428,91
99428.3333333333,91
99428.6666666667,91
99429,91
99429.3333333333,91
99429.6666666667,91
99430,91
99430.3333333333,91
99430.6666666667,91
99431,91
99431.3333333333,91
99431.6666666667,90
99432,90
99432.3333333333,90
99432.6666666667,90
99433,90
99433.3333333333,90
99433.6666666667,90
99434,90
99434.3333333333,90
99434.6666666667,90
99435,90
99435.3333333333,90
99435.6666666667,90
99436,90
99436.3333333333,90
99436.6666666667,90
99437,90
99437.3333333333,90
99437.6666666667,90
99438,90
99438.3333333333,90
99438.6666666667,90
99439,90
99439.3333333333,90
99439.6666666667,90
99440,90
99440.3333333333,89
99440.6666666667,89
99441,89
99441.3333333333,89
99441.6666666667,89
99442,89
99442.3333333333,89
99442.6666666667,89
99443,89
99443.3333333333,89
99443.6666666667,89
99444,88
99444.3333333333,88
99444.6666666667,88
99445,88
99445.3333333333,88
99445.6666666667,88
99446,88
99446.3333333333,88
99446.6666666667,88
99447,88
99447.3333333333,88
99447.6666666667,88
99448,88
99448.3333333333,88
99448.6666666667,89
99449,89
99449.3333333333,89
99449.6666666667,89
99450,90
99450.3333333333,90
99450.6666666667,90
99451,91
99451.3333333333,91
99451.6666666667,91
99452,91
99452.3333333333,92
99452.6666666667,92
99453,92
99453.3333333333,92
99453.6666666667,93
99454,93
99454.3333333333,93
99454.6666666667,93
99455,93
99455.3333333333,93
99455.6666666667,93
99456,94
99456.3333333333,94
99456.6666666667,94
99457,94
99457.3333333333,94
99457.6666666667,94
99458,94
99458.3333333333,94
99458.6666666667,94
99459,94
99459.3333333333,94
99459.6666666667,94
99460,94
99460.3333333333,94
99460.6666666667,95
99461,95
99461.3333333333,95
99461.6666666667,95
99462,94
99462.3333333333,94
99462.6666666667,94
99463,94
99463.3333333333,94
99463.6666666667,94
99464,94
99464.3333333333,94
99464.6666666667,94
99465,94
99465.3333333333,94
99465.6666666667,94
99466,94
99466.3333333333,94
99466.6666666667,94
99467,94
99467.3333333333,94
99467.6666666667,94
99468,94
99468.3333333333,94
99468.6666666667,94
99469,93
99469.3333333333,93
99469.6666666667,93
99470,93
99470.3333333333,93
99470.6666666667,93
99471,93
99471.3333333333,93
99471.6666666667,93
99472,93
99472.3333333333,93
99472.6666666667,92
99473,92
99473.3333333333,92
99473.6666666667,92
99474,92
99474.3333333333,92
99474.6666666667,92
99475,92
99475.3333333333,91
99475.6666666667,91
99476,91
99476.3333333333,91
99476.6666666667,91
99477,91
99477.3333333333,91
99477.6666666667,90
99478,90
99478.3333333333,90
99478.6666666667,90
99479,90
99479.3333333333,90
99479.6666666667,90
99480,90
99480.3333333333,90
99480.6666666667,90
99481,90
99481.3333333333,90
99481.6666666667,90
99482,90
99482.3333333333,89
99482.6666666667,89
99483,89
99483.3333333333,89
99483.6666666667,89
99484,89
99484.3333333333,89
99484.6666666667,89
99485,89
99485.3333333333,89
99485.6666666667,89
99486,89
99486.3333333333,89
99486.6666666667,89
99487,89
99487.3333333333,89
99487.6666666667,89
99488,89
99488.3333333333,89
99488.6666666667,89
99489,89
99489.3333333333,89
99489.6666666667,90
99490,90
99490.3333333333,90
99490.6666666667,90
99491,90
99491.3333333333,90
99491.6666666667,90
99492,91
99492.3333333333,91
99492.6666666667,91
99493,91
99493.3333333333,91
99493.6666666667,91
99494,91
99494.3333333333,92
99494.6666666667,92
99495,92
99495.3333333333,92
99495.6666666667,92
99496,92
99496.3333333333,92
99496.6666666667,92
99497,92
99497.3333333333,92
99497.6666666667,92
99498,93
99498.3333333333,93
99498.6666666667,93
99499,93
99499.3333333333,93
99499.6666666667,93
99500,93
99500.3333333333,93
99500.6666666667,93
99501,93
99501.3333333333,93
99501.6666666667,94
99502,94
99502.3333333333,94
99502.6666666667,94
99503,94
99503.3333333333,94
99503.6666666667,94
99504,93
99504.3333333333,93
99504.6666666667,93
99505,93
99505.3333333333,93
99505.6666666667,93
99506,93
99506.3333333333,93
99506.6666666667,93
99507,93
99507.3333333333,93
99507.6666666667,93
99508,93
99508.3333333333,93
99508.6666666667,93
99509,93
99509.3333333333,93
99509.6666666667,93
99510,93
99510.3333333333,93
99510.6666666667,93
99511,93
99511.3333333333,93
99511.6666666667,93
99512,93
99512.3333333333,93
99512.6666666667,92
99513,92
99513.3333333333,92
99513.6666666667,92
99514,92
99514.3333333333,92
99514.6666666667,92
99515,92
99515.3333333333,92
99515.6666666667,92
99516,92
99516.3333333333,92
99516.6666666667,92
99517,92
99517.3333333333,91
99517.6666666667,91
99518,91
99518.3333333333,91
99518.6666666667,91
99519,91
99519.3333333333,91
99519.6666666667,91
99520,91
99520.3333333333,91
99520.6666666667,91
99521,90
99521.3333333333,90
99521.6666666667,90
99522,90
99522.3333333333,90
99522.6666666667,90
99523,90
99523.3333333333,90
99523.6666666667,90
99524,90
99524.3333333333,90
99524.6666666667,90
99525,90
99525.3333333333,90
99525.6666666667,90
99526,90
99526.3333333333,90
99526.6666666667,90
99527,89
99527.3333333333,89
99527.6666666667,89
99528,89
99528.3333333333,89
99528.6666666667,89
99529,89
99529.3333333333,89
99529.6666666667,89
99530,89
99530.3333333333,89
99530.6666666667,89
99531,89
99531.3333333333,89
99531.6666666667,89
99532,89
99532.3333333333,89
99532.6666666667,89
99533,89
99533.3333333333,89
99533.6666666667,89
99534,89
99534.3333333333,89
99534.6666666667,89
99535,89
99535.3333333333,89
99535.6666666667,89
99536,89
99536.3333333333,89
99536.6666666667,89
99537,89
99537.3333333333,89
99537.6666666667,89
99538,89
99538.3333333333,89
99538.6666666667,89
99539,89
99539.3333333333,89
99539.6666666667,89
99540,89
99540.3333333333,90
99540.6666666667,90
99541,90
99541.3333333333,91
99541.6666666667,91
99542,91
99542.3333333333,91
99542.6666666667,92
99543,92
99543.3333333333,92
99543.6666666667,92
99544,92
99544.3333333333,92
99544.6666666667,92
99545,93
99545.3333333333,93
99545.6666666667,93
99546,93
99546.3333333333,93
99546.6666666667,93
99547,93
99547.3333333333,93
99547.6666666667,93
99548,93
99548.3333333333,93
99548.6666666667,93
99549,93
99549.3333333333,93
99549.6666666667,93
99550,93
99550.3333333333,93
99550.6666666667,93
99551,93
99551.3333333333,93
99551.6666666667,93
99552,93
99552.3333333333,93
99552.6666666667,93
99553,93
99553.3333333333,93
99553.6666666667,92
99554,92
99554.3333333333,92
99554.6666666667,92
99555,92
99555.3333333333,92
99555.6666666667,92
99556,92
99556.3333333333,92
99556.6666666667,92
99557,92
99557.3333333333,91
99557.6666666667,91
99558,91
99558.3333333333,91
99558.6666666667,91
99559,91
99559.3333333333,91
99559.6666666667,91
99560,91
99560.3333333333,91
99560.6666666667,91
99561,91
99561.3333333333,91
99561.6666666667,91
99562,90
99562.3333333333,90
99562.6666666667,90
99563,91
99563.3333333333,91
99563.6666666667,91
99564,91
99564.3333333333,91
99564.6666666667,91
99565,91
99565.3333333333,91
99565.6666666667,91
99566,91
99566.3333333333,91
99566.6666666667,90
99567,90
99567.3333333333,90
99567.6666666667,90
99568,90
99568.3333333333,90
99568.6666666667,90
99569,90
99569.3333333333,90
99569.6666666667,90
99570,90
99570.3333333333,90
99570.6666666667,90
99571,90
99571.3333333333,90
99571.6666666667,90
99572,90
99572.3333333333,90
99572.6666666667,90
99573,90
99573.3333333333,90
99573.6666666667,90
99574,89
99574.3333333333,89
99574.6666666667,89
99575,89
99575.3333333333,89
99575.6666666667,89
99576,89
99576.3333333333,90
99576.6666666667,90
99577,90
99577.3333333333,90
99577.6666666667,90
99578,90
99578.3333333333,90
99578.6666666667,91
99579,91
99579.3333333333,91
99579.6666666667,91
99580,91
99580.3333333333,91
99580.6666666667,91
99581,91
99581.3333333333,91
99581.6666666667,91
99582,91
99582.3333333333,91
99582.6666666667,91
99583,91
99583.3333333333,91
99583.6666666667,91
99584,91
99584.3333333333,91
99584.6666666667,91
99585,91
99585.3333333333,91
99585.6666666667,91
99586,91
99586.3333333333,91
99586.6666666667,91
99587,91
99587.3333333333,91
99587.6666666667,91
99588,91
99588.3333333333,91
99588.6666666667,91
99589,91
99589.3333333333,91
99589.6666666667,91
99590,91
99590.3333333333,91
99590.6666666667,91
99591,92
99591.3333333333,92
99591.6666666667,92
99592,92
99592.3333333333,92
99592.6666666667,92
99593,92
99593.3333333333,92
99593.6666666667,92
99594,92
99594.3333333333,92
99594.6666666667,93
99595,93
99595.3333333333,93
99595.6666666667,93
99596,93
99596.3333333333,93
99596.6666666667,93
99597,93
99597.3333333333,93
99597.6666666667,93
99598,93
99598.3333333333,93
99598.6666666667,93
99599,93
99599.3333333333,92
99599.6666666667,92
99600,92
99600.3333333333,92
99600.6666666667,92
99601,92
99601.3333333333,92
99601.6666666667,92
99602,92
99602.3333333333,92
99602.6666666667,92
99603,92
99603.3333333333,92
99603.6666666667,92
99604,91
99604.3333333333,91
99604.6666666667,91
99605,91
99605.3333333333,91
99605.6666666667,91
99606,91
99606.3333333333,91
99606.6666666667,91
99607,91
99607.3333333333,91
99607.6666666667,91
99608,91
99608.3333333333,91
99608.6666666667,91
99609,91
99609.3333333333,91
99609.6666666667,91
99610,91
99610.3333333333,91
99610.6666666667,91
99611,91
99611.3333333333,90
99611.6666666667,90
99612,90
99612.3333333333,90
99612.6666666667,90
99613,90
99613.3333333333,90
99613.6666666667,90
99614,90
99614.3333333333,90
99614.6666666667,90
99615,90
99615.3333333333,90
99615.6666666667,90
99616,90
99616.3333333333,90
99616.6666666667,90
99617,90
99617.3333333333,90
99617.6666666667,90
99618,90
99618.3333333333,90
99618.6666666667,89
99619,89
99619.3333333333,89
99619.6666666667,90
99620,90
99620.3333333333,90
99620.6666666667,90
99621,90
99621.3333333333,90
99621.6666666667,90
99622,90
99622.3333333333,91
99622.6666666667,91
99623,91
99623.3333333333,91
99623.6666666667,91
99624,91
99624.3333333333,91
99624.6666666667,92
99625,92
99625.3333333333,92
99625.6666666667,92
99626,92
99626.3333333333,92
99626.6666666667,92
99627,93
99627.3333333333,93
99627.6666666667,93
99628,93
99628.3333333333,93
99628.6666666667,93
99629,93
99629.3333333333,93
99629.6666666667,93
99630,93
99630.3333333333,93
99630.6666666667,93
99631,93
99631.3333333333,93
99631.6666666667,93
99632,94
99632.3333333333,94
99632.6666666667,94
99633,94
99633.3333333333,94
99633.6666666667,94
99634,94
99634.3333333333,94
99634.6666666667,94
99635,94
99635.3333333333,93
99635.6666666667,93
99636,93
99636.3333333333,93
99636.6666666667,93
99637,93
99637.3333333333,93
99637.6666666667,93
99638,93
99638.3333333333,93
99638.6666666667,93
99639,93
99639.3333333333,93
99639.6666666667,93
99640,93
99640.3333333333,93
99640.6666666667,93
99641,93
99641.3333333333,92
99641.6666666667,92
99642,92
99642.3333333333,92
99642.6666666667,92
99643,92
99643.3333333333,92
99643.6666666667,92
99644,91
99644.3333333333,91
99644.6666666667,91
99645,91
99645.3333333333,91
99645.6666666667,91
99646,91
99646.3333333333,91
99646.6666666667,91
99647,91
99647.3333333333,91
99647.6666666667,91
99648,91
99648.3333333333,91
99648.6666666667,90
99649,90
99649.3333333333,90
99649.6666666667,90
99650,90
99650.3333333333,90
99650.6666666667,90
99651,90
99651.3333333333,91
99651.6666666667,91
99652,91
99652.3333333333,91
99652.6666666667,91
99653,91
99653.3333333333,91
99653.6666666667,91
99654,91
99654.3333333333,91
99654.6666666667,90
99655,90
99655.3333333333,90
99655.6666666667,90
99656,90
99656.3333333333,90
99656.6666666667,90
99657,90
99657.3333333333,90
99657.6666666667,90
99658,90
99658.3333333333,90
99658.6666666667,90
99659,90
99659.3333333333,90
99659.6666666667,89
99660,89
99660.3333333333,89
99660.6666666667,89
99661,89
99661.3333333333,89
99661.6666666667,89
99662,89
99662.3333333333,89
99662.6666666667,89
99663,89
99663.3333333333,89
99663.6666666667,89
99664,89
99664.3333333333,90
99664.6666666667,90
99665,90
99665.3333333333,90
99665.6666666667,90
99666,90
99666.3333333333,90
99666.6666666667,91
99667,91
99667.3333333333,91
99667.6666666667,91
99668,91
99668.3333333333,91
99668.6666666667,91
99669,91
99669.3333333333,92
99669.6666666667,92
99670,92
99670.3333333333,92
99670.6666666667,92
99671,92
99671.3333333333,92
99671.6666666667,93
99672,93
99672.3333333333,93
99672.6666666667,93
99673,93
99673.3333333333,93
99673.6666666667,93
99674,93
99674.3333333333,93
99674.6666666667,93
99675,93
99675.3333333333,93
99675.6666666667,93
99676,93
99676.3333333333,93
99676.6666666667,93
99677,93
99677.3333333333,93
99677.6666666667,93
99678,93
99678.3333333333,93
99678.6666666667,93
99679,93
99679.3333333333,93
99679.6666666667,93
99680,93
99680.3333333333,93
99680.6666666667,93
99681,93
99681.3333333333,93
99681.6666666667,93
99682,93
99682.3333333333,92
99682.6666666667,92
99683,92
99683.3333333333,92
99683.6666666667,92
99684,92
99684.3333333333,92
99684.6666666667,92
99685,92
99685.3333333333,92
99685.6666666667,92
99686,91
99686.3333333333,91
99686.6666666667,91
99687,91
99687.3333333333,91
99687.6666666667,91
99688,91
99688.3333333333,91
99688.6666666667,91
99689,91
99689.3333333333,91
99689.6666666667,91
99690,91
99690.3333333333,91
99690.6666666667,91
99691,90
99691.3333333333,90
99691.6666666667,90
99692,90
99692.3333333333,90
99692.6666666667,90
99693,90
99693.3333333333,90
99693.6666666667,90
99694,90
99694.3333333333,90
99694.6666666667,90
99695,90
99695.3333333333,90
99695.6666666667,89
99696,89
99696.3333333333,89
99696.6666666667,89
99697,89
99697.3333333333,89
99697.6666666667,89
99698,89
99698.3333333333,89
99698.6666666667,89
99699,89
99699.3333333333,89
99699.6666666667,89
99700,89
99700.3333333333,89
99700.6666666667,89
99701,89
99701.3333333333,89
99701.6666666667,90
99702,90
99702.3333333333,90
99702.6666666667,90
99703,90
99703.3333333333,90
99703.6666666667,90
99704,90
99704.3333333333,90
99704.6666666667,90
99705,90
99705.3333333333,91
99705.6666666667,91
99706,91
99706.3333333333,91
99706.6666666667,91
99707,91
99707.3333333333,91
99707.6666666667,91
99708,91
99708.3333333333,91
99708.6666666667,91
99709,92
99709.3333333333,92
99709.6666666667,92
99710,92
99710.3333333333,92
99710.6666666667,92
99711,92
99711.3333333333,92
99711.6666666667,92
99712,92
99712.3333333333,92
99712.6666666667,92
99713,92
99713.3333333333,92
99713.6666666667,93
99714,93
99714.3333333333,93
99714.6666666667,93
99715,93
99715.3333333333,93
99715.6666666667,93
99716,93
99716.3333333333,93
99716.6666666667,93
99717,93
99717.3333333333,93
99717.6666666667,93
99718,93
99718.3333333333,93
99718.6666666667,93
99719,93
99719.3333333333,93
99719.6666666667,93
99720,93
99720.3333333333,93
99720.6666666667,93
99721,93
99721.3333333333,93
99721.6666666667,93
99722,93
99722.3333333333,93
99722.6666666667,93
99723,93
99723.3333333333,92
99723.6666666667,92
99724,92
99724.3333333333,92
99724.6666666667,92
99725,92
99725.3333333333,92
99725.6666666667,92
99726,92
99726.3333333333,92
99726.6666666667,92
99727,92
99727.3333333333,92
99727.6666666667,92
99728,92
99728.3333333333,92
99728.6666666667,92
99729,92
99729.3333333333,92
99729.6666666667,92
99730,92
99730.3333333333,92
99730.6666666667,91
99731,91
99731.3333333333,91
99731.6666666667,91
99732,91
99732.3333333333,91
99732.6666666667,91
99733,91
99733.3333333333,91
99733.6666666667,91
99734,91
99734.3333333333,90
99734.6666666667,90
99735,90
99735.3333333333,90
99735.6666666667,90
99736,90
99736.3333333333,90
99736.6666666667,90
99737,90
99737.3333333333,90
99737.6666666667,90
99738,90
99738.3333333333,90
99738.6666666667,90
99739,90
99739.3333333333,90
99739.6666666667,90
99740,90
99740.3333333333,90
99740.6666666667,90
99741,90
99741.3333333333,90
99741.6666666667,90
99742,90
99742.3333333333,90
99742.6666666667,90
99743,90
99743.3333333333,90
99743.6666666667,90
99744,90
99744.3333333333,90
99744.6666666667,90
99745,90
99745.3333333333,90
99745.6666666667,90
99746,90
99746.3333333333,90
99746.6666666667,90
99747,90
99747.3333333333,90
99747.6666666667,90
99748,90
99748.3333333333,90
99748.6666666667,90
99749,90
99749.3333333333,90
99749.6666666667,90
99750,90
99750.3333333333,90
99750.6666666667,90
99751,90
99751.3333333333,90
99751.6666666667,90
99752,90
99752.3333333333,89
99752.6666666667,89
99753,89
99753.3333333333,89
99753.6666666667,89
99754,89
99754.3333333333,89
99754.6666666667,90
99755,90
99755.3333333333,90
99755.6666666667,90
99756,90
99756.3333333333,90
99756.6666666667,90
99757,90
99757.3333333333,91
99757.6666666667,91
99758,91
99758.3333333333,92
99758.6666666667,92
99759,92
99759.3333333333,92
99759.6666666667,93
99760,93
99760.3333333333,93
99760.6666666667,93
99761,93
99761.3333333333,93
99761.6666666667,93
99762,93
99762.3333333333,93
99762.6666666667,93
99763,93
99763.3333333333,93
99763.6666666667,93
99764,93
99764.3333333333,93
99764.6666666667,93
99765,93
99765.3333333333,93
99765.6666666667,94
99766,94
99766.3333333333,94
99766.6666666667,94
99767,94
99767.3333333333,94
99767.6666666667,94
99768,94
99768.3333333333,94
99768.6666666667,94
99769,94
99769.3333333333,94
99769.6666666667,94
99770,94
99770.3333333333,94
99770.6666666667,94
99771,94
99771.3333333333,94
99771.6666666667,94
99772,94
99772.3333333333,94
99772.6666666667,94
99773,93
99773.3333333333,93
99773.6666666667,93
99774,93
99774.3333333333,93
99774.6666666667,93
99775,93
99775.3333333333,93
99775.6666666667,93
99776,93
99776.3333333333,92
99776.6666666667,92
99777,92
99777.3333333333,92
99777.6666666667,92
99778,92
99778.3333333333,92
99778.6666666667,92
99779,91
99779.3333333333,91
99779.6666666667,91
99780,90
99780.3333333333,90
99780.6666666667,90
99781,90
99781.3333333333,90
99781.6666666667,90
99782,90
99782.3333333333,90
99782.6666666667,90
99783,90
99783.3333333333,90
99783.6666666667,90
99784,90
99784.3333333333,90
99784.6666666667,90
99785,90
99785.3333333333,90
99785.6666666667,90
99786,90
99786.3333333333,90
99786.6666666667,90
99787,90
99787.3333333333,90
99787.6666666667,90
99788,90
99788.3333333333,90
99788.6666666667,90
99789,90
99789.3333333333,90
99789.6666666667,91
99790,91
99790.3333333333,91
99790.6666666667,91
99791,91
99791.3333333333,91
99791.6666666667,91
99792,91
99792.3333333333,91
99792.6666666667,91
99793,91
99793.3333333333,91
99793.6666666667,91
99794,91
99794.3333333333,91
99794.6666666667,91
99795,91
99795.3333333333,91
99795.6666666667,91
99796,91
99796.3333333333,91
99796.6666666667,91
99797,91
99797.3333333333,91
99797.6666666667,91
99798,91
99798.3333333333,91
99798.6666666667,91
99799,91
99799.3333333333,92
99799.6666666667,92
99800,92
99800.3333333333,92
99800.6666666667,92
99801,92
99801.3333333333,92
99801.6666666667,92
99802,92
99802.3333333333,92
99802.6666666667,92
99803,93
99803.3333333333,93
99803.6666666667,93
99804,93
99804.3333333333,93
99804.6666666667,93
99805,93
99805.3333333333,93
99805.6666666667,93
99806,93
99806.3333333333,93
99806.6666666667,93
99807,93
99807.3333333333,93
99807.6666666667,93
99808,93
99808.3333333333,93
99808.6666666667,93
99809,93
99809.3333333333,93
99809.6666666667,93
99810,93
99810.3333333333,93
99810.6666666667,93
99811,93
99811.3333333333,93
99811.6666666667,93
99812,93
99812.3333333333,93
99812.6666666667,93
99813,93
99813.3333333333,93
99813.6666666667,93
99814,93
99814.3333333333,93
99814.6666666667,93
99815,93
99815.3333333333,93
99815.6666666667,93
99816,93
99816.3333333333,93
99816.6666666667,93
99817,93
99817.3333333333,92
99817.6666666667,92
99818,92
99818.3333333333,92
99818.6666666667,92
99819,92
99819.3333333333,92
99819.6666666667,92
99820,92
99820.3333333333,92
99820.6666666667,92
99821,91
99821.3333333333,91
99821.6666666667,91
99822,91
99822.3333333333,91
99822.6666666667,91
99823,91
99823.3333333333,91
99823.6666666667,91
99824,91
99824.3333333333,91
99824.6666666667,90
99825,90
99825.3333333333,90
99825.6666666667,90
99826,90
99826.3333333333,90
99826.6666666667,90
99827,90
99827.3333333333,90
99827.6666666667,90
99828,90
99828.3333333333,90
99828.6666666667,90
99829,90
99829.3333333333,90
99829.6666666667,90
99830,90
99830.3333333333,90
99830.6666666667,90
99831,90
99831.3333333333,90
99831.6666666667,90
99832,90
99832.3333333333,90
99832.6666666667,90
99833,89
99833.3333333333,89
99833.6666666667,89
99834,89
99834.3333333333,89
99834.6666666667,89
99835,89
99835.3333333333,89
99835.6666666667,89
99836,89
99836.3333333333,89
99836.6666666667,89
99837,89
99837.3333333333,89
99837.6666666667,89
99838,90
99838.3333333333,90
99838.6666666667,90
99839,90
99839.3333333333,90
99839.6666666667,90
99840,90
99840.3333333333,91
99840.6666666667,91
99841,91
99841.3333333333,91
99841.6666666667,92
99842,92
99842.3333333333,92
99842.6666666667,92
99843,92
99843.3333333333,92
99843.6666666667,92
99844,93
99844.3333333333,93
99844.6666666667,93
99845,93
99845.3333333333,93
99845.6666666667,93
99846,93
99846.3333333333,93
99846.6666666667,93
99847,93
99847.3333333333,93
99847.6666666667,93
99848,93
99848.3333333333,93
99848.6666666667,94
99849,94
99849.3333333333,94
99849.6666666667,94
99850,94
99850.3333333333,94
99850.6666666667,94
99851,94
99851.3333333333,94
99851.6666666667,94
99852,94
99852.3333333333,94
99852.6666666667,94
99853,94
99853.3333333333,94
99853.6666666667,94
99854,94
99854.3333333333,94
99854.6666666667,94
99855,93
99855.3333333333,93
99855.6666666667,93
99856,93
99856.3333333333,93
99856.6666666667,93
99857,93
99857.3333333333,93
99857.6666666667,93
99858,93
99858.3333333333,93
99858.6666666667,93
99859,93
99859.3333333333,93
99859.6666666667,92
99860,92
99860.3333333333,92
99860.6666666667,92
99861,92
99861.3333333333,92
99861.6666666667,92
99862,92
99862.3333333333,92
99862.6666666667,92
99863,92
99863.3333333333,92
99863.6666666667,92
99864,92
99864.3333333333,91
99864.6666666667,91
99865,91
99865.3333333333,91
99865.6666666667,91
99866,91
99866.3333333333,91
99866.6666666667,91
99867,91
99867.3333333333,91
99867.6666666667,91
99868,91
99868.3333333333,91
99868.6666666667,91
99869,91
99869.3333333333,91
99869.6666666667,91
99870,91
99870.3333333333,90
99870.6666666667,90
99871,90
99871.3333333333,90
99871.6666666667,90
99872,90
99872.3333333333,90
99872.6666666667,90
99873,90
99873.3333333333,90
99873.6666666667,90
99874,89
99874.3333333333,89
99874.6666666667,89
99875,89
99875.3333333333,89
99875.6666666667,89
99876,89
99876.3333333333,89
99876.6666666667,90
99877,90
99877.3333333333,90
99877.6666666667,90
99878,90
99878.3333333333,90
99878.6666666667,90
99879,90
99879.3333333333,90
99879.6666666667,90
99880,91
99880.3333333333,91
99880.6666666667,91
99881,91
99881.3333333333,91
99881.6666666667,91
99882,91
99882.3333333333,91
99882.6666666667,92
99883,92
99883.3333333333,92
99883.6666666667,92
99884,92
99884.3333333333,92
99884.6666666667,92
99885,92
99885.3333333333,92
99885.6666666667,92
99886,92
99886.3333333333,92
99886.6666666667,92
99887,92
99887.3333333333,93
99887.6666666667,93
99888,93
99888.3333333333,93
99888.6666666667,93
99889,93
99889.3333333333,93
99889.6666666667,93
99890,93
99890.3333333333,93
99890.6666666667,93
99891,93
99891.3333333333,93
99891.6666666667,93
99892,93
99892.3333333333,93
99892.6666666667,93
99893,93
99893.3333333333,93
99893.6666666667,93
99894,93
99894.3333333333,93
99894.6666666667,93
99895,93
99895.3333333333,93
99895.6666666667,93
99896,93
99896.3333333333,93
99896.6666666667,93
99897,93
99897.3333333333,93
99897.6666666667,93
99898,93
99898.3333333333,92
99898.6666666667,92
99899,92
99899.3333333333,92
99899.6666666667,92
99900,92
99900.3333333333,92
99900.6666666667,92
99901,92
99901.3333333333,92
99901.6666666667,92
99902,92
99902.3333333333,92
99902.6666666667,92
99903,92
99903.3333333333,92
99903.6666666667,92
99904,92
99904.3333333333,91
99904.6666666667,91
99905,91
99905.3333333333,91
